59.0	0.0	0.0	0.0	1.0	100	0.005	5.9
60.0	0.0	0.0	0.0	1.0	100	0.005	6.0
61.0	0.0	0.0	0.0	1.0	100	0.005	6.1
62.0	0.0	0.0	0.0	1.0	100	0.005	6.2
63.0	0.0	0.0	0.0	1.0	100	0.005	6.3
64.0	0.0	0.0	0.0	1.0	100	0.005	6.4
65.0	0.0	0.0	0.0	1.0	100	0.005	6.5
66.0	0.0	0.0	0.0	1.0	100	0.005	6.6
67.0	0.0	0.0	0.0	1.0	100	0.005	6.7
68.0	0.0	0.0	0.0	1.0	100	0.005	6.8
69.0	0.0	0.0	0.0	1.0	100	0.005	6.9
70.0	0.0	0.0	0.0	1.0	100	0.005	7.0
71.0	0.0	0.0	0.0	1.0	100	0.005	7.1
72.0	0.0	0.0	0.0	1.0	100	0.005	7.2
73.0	0.0	0.0	0.0	1.0	100	0.005	7.3
74.0	0.0	0.0	0.0	1.0	100	0.005	7.4
75.0	0.0	0.0	0.0	1.0	100	0.005	7.5
76.0	0.0	0.0	0.0	1.0	100	0.005	7.6
77.0	0.0	0.0	0.0	1.0	100	0.005	7.7
78.0	0.0	0.0	0.0	1.0	100	0.005	7.8
79.0	0.0	0.0	0.0	1.0	100	0.005	7.9
80.0	0.0	0.0	0.0	1.0	100	0.005	8.0
81.0	0.0	0.0	0.0	1.0	100	0.005	8.1
82.0	0.0	0.0	0.0	1.0	100	0.005	8.2
83.0	0.0	0.0	0.0	1.0	100	0.005	8.3
84.0	0.0	0.0	0.0	1.0	100	0.005	8.4
85.0	0.0	0.0	0.0	1.0	100	0.005	8.5
86.0	0.0	0.0	0.0	1.0	100	0.005	8.6
87.0	0.0	0.0	0.0	1.0	100	0.005	8.7
88.0	0.0	0.0	0.0	1.0	100	0.005	8.8
89.0	0.0	0.0	0.0	1.0	100	0.005	8.9
90.0	0.0	0.0	0.0	1.0	100	0.005	9.0
91.0	0.0	0.0	0.0	1.0	100	0.005	9.1
92.0	0.0	0.0	0.0	1.0	100	0.005	9.2
93.0	0.0	0.0	0.0	1.0	100	0.005	9.3
94.0	0.0	0.0	0.0	1.0	100	0.005	9.4
95.0	0.0	0.0	0.0	1.0	100	0.005	9.5
96.0	0.0	0.0	0.0	1.0	100	0.005	9.6
97.0	0.0	0.0	0.0	1.0	100	0.005	9.7
98.0	0.0	0.0	0.0	1.0	100	0.005	9.8
99.0	0.0	0.0	0.0	1.0	100	0.005	9.9
100.0	0.0	0.0	0.0	1.0	100	0.005	10.0
101.0	0.0	0.0	0.0	1.0	100	0.005	10.1
102.0	0.0	0.0	0.0	1.0	100	0.005	10.2
103.0	0.0	0.0	0.0	1.0	100	0.005	10.3
104.0	0.0	0.0	0.0	1.0	100	0.005	10.4
105.0	0.0	0.0	0.0	1.0	100	0.005	10.5
106.0	0.0	0.0	0.0	1.0	100	0.005	10.6
107.0	0.0	0.0	0.0	1.0	100	0.005	10.7
108.0	0.0	0.0	0.0	1.0	100	0.005	10.8
109.0	0.0	0.0	0.0	1.0	100	0.005	10.9
110.0	0.0	0.0	0.0	1.0	100	0.005	11.0
111.0	0.0	0.0	0.0	1.0	100	0.005	11.1
112.0	0.0	0.0	0.0	1.0	100	0.005	11.2
113.0	0.0	0.0	0.0	1.0	100	0.005	11.3
114.0	0.0	0.0	0.0	1.0	100	0.005	11.4
115.0	0.0	0.0	0.0	1.0	100	0.005	11.5
116.0	0.0	0.0	0.0	1.0	100	0.005	11.6
117.0	0.0	0.0	0.0	1.0	100	0.005	11.7
118.0	0.0	0.0	0.0	1.0	100	0.005	11.8
119.0	0.0	0.0	0.0	1.0	100	0.005	11.9
120.0	0.0	0.0	0.0	1.0	100	0.005	12.0
121.0	0.0	0.0	0.0	1.0	100	0.005	12.1
122.0	0.0	0.0	0.0	1.0	100	0.005	12.2
123.0	0.0	0.0	0.0	1.0	100	0.005	12.3
124.0	0.0	0.0	0.0	1.0	100	0.005	12.4
125.0	0.0	0.0	0.0	1.0	100	0.005	12.5
126.0	0.0	0.0	0.0	1.0	100	0.005	12.6
127.0	0.0	0.0	0.0	1.0	100	0.005	12.7
128.0	0.0	0.0	0.0	1.0	100	0.005	12.8
129.0	0.0	0.0	0.0	1.0	100	0.005	12.9
130.0	0.0	0.0	0.0	1.0	100	0.005	13.0
131.0	0.0	0.0	0.0	1.0	100	0.005	13.1
132.0	0.0	0.0	0.0	1.0	100	0.005	13.2
133.0	0.0	0.0	0.0	1.0	100	0.005	13.3
134.0	0.0	0.0	0.0	1.0	100	0.005	13.4
135.0	0.0	0.0	0.0	1.0	100	0.005	13.5
136.0	0.0	0.0	0.0	1.0	100	0.005	13.6
137.0	0.0	0.0	0.0	1.0	100	0.005	13.7
138.0	0.0	0.0	0.0	1.0	100	0.005	13.8
139.0	0.0	0.0	0.0	1.0	100	0.005	13.9
140.0	0.0	0.0	0.0	1.0	100	0.005	14.0
141.0	0.0	0.0	0.0	1.0	100	0.005	14.1
142.0	0.0	0.0	0.0	1.0	100	0.005	14.2
143.0	0.0	0.0	0.0	1.0	100	0.005	14.3
144.0	0.0	0.0	0.0	1.0	100	0.005	14.4
145.0	0.0	0.0	0.0	1.0	100	0.005	14.5
146.0	0.0	0.0	0.0	1.0	100	0.005	14.6
147.0	0.0	0.0	0.0	1.0	100	0.005	14.7
148.0	0.0	0.0	0.0	1.0	100	0.005	14.8
149.0	0.0	0.0	0.0	1.0	100	0.005	14.9
150.0	0.0	0.0	0.0	1.0	100	0.005	15.0
151.0	0.0	0.0	0.0	1.0	100	0.005	15.1
152.0	0.0	0.0	0.0	1.0	100	0.005	15.2
153.0	0.0	0.0	0.0	1.0	100	0.005	15.3
154.0	0.0	0.0	0.0	1.0	100	0.005	15.4
155.0	0.0	0.0	0.0	1.0	100	0.005	15.5
156.0	0.0	0.0	0.0	1.0	100	0.005	15.6
157.0	0.0	0.0	0.0	1.0	100	0.005	15.7
158.0	0.0	0.0	0.0	1.0	100	0.005	15.8
159.0	0.0	0.0	0.0	1.0	100	0.005	15.9
160.0	0.0	0.0	0.0	1.0	100	0.005	16.0
161.0	0.0	0.0	0.0	1.0	100	0.005	16.1
162.0	0.0	0.0	0.0	1.0	100	0.005	16.2
163.0	0.0	0.0	0.0	1.0	100	0.005	16.3
164.0	0.0	0.0	0.0	1.0	100	0.005	16.4
165.0	0.0	0.0	0.0	1.0	100	0.005	16.5
166.0	0.0	0.0	0.0	1.0	100	0.005	16.6
167.0	0.0	0.0	0.0	1.0	100	0.005	16.7
168.0	0.0	0.0	0.0	1.0	100	0.005	16.8
169.0	0.0	0.0	0.0	1.0	100	0.005	16.9
170.0	0.0	0.0	0.0	1.0	100	0.005	17.0
171.0	0.0	0.0	0.0	1.0	100	0.005	17.1
172.0	0.0	0.0	0.0	1.0	100	0.005	17.2
173.0	0.0	0.0	0.0	1.0	100	0.005	17.3
174.0	0.0	0.0	0.0	1.0	100	0.005	17.4
175.0	0.0	0.0	0.0	1.0	100	0.005	17.5
176.0	0.0	0.0	0.0	1.0	100	0.005	17.6
177.0	0.0	0.0	0.0	1.0	100	0.005	17.7
178.0	0.0	0.0	0.0	1.0	100	0.005	17.8
179.0	0.0	0.0	0.0	1.0	100	0.005	17.9
180.0	0.0	0.0	0.0	1.0	100	0.005	18.0
181.0	0.0	0.0	0.0	1.0	100	0.005	18.1
182.0	0.0	0.0	0.0	1.0	100	0.005	18.2
183.0	0.0	0.0	0.0	1.0	100	0.005	18.3
184.0	0.0	0.0	0.0	1.0	100	0.005	18.4
185.0	0.0	0.0	0.0	1.0	100	0.005	18.5
186.0	0.0	0.0	0.0	1.0	100	0.005	18.6
187.0	0.0	0.0	0.0	1.0	100	0.005	18.7
188.0	0.0	0.0	0.0	1.0	100	0.005	18.8
189.0	0.0	0.0	0.0	1.0	100	0.005	18.9
190.0	0.0	0.0	0.0	1.0	100	0.005	19.0
191.0	0.0	0.0	0.0	1.0	100	0.005	19.1
192.0	0.0	0.0	0.0	1.0	100	0.005	19.2
193.0	0.0	0.0	0.0	1.0	100	0.005	19.3
194.0	0.0	0.0	0.0	1.0	100	0.005	19.4
195.0	0.0	0.0	0.0	1.0	100	0.005	19.5
196.0	0.0	0.0	0.0	1.0	100	0.005	19.6
197.0	0.0	0.0	0.0	1.0	100	0.005	19.7
198.0	0.0	0.0	0.0	1.0	100	0.005	19.8
199.0	0.0	0.0	0.0	1.0	100	0.005	19.9
